flowX,flowY,Vx,Vy,FPS,time
-131,-58,0,2.53539
-77,-32,0.412266,2.69593
-9,5,8.0371,2.85031
-4,-4,6.92012,3.03737
0,0,6.7868,3.287
-4,-1,5.02991,3.59102
0,0,3.45976,3.84356
-4,-4,4.68534,4.11996
-3,0,3.6491,4.42263
-1,-3,3.75379,4.63902
-1,3,5.56357,4.94871
-5,-9,3.23013,5.14598
0,0,6.40955,5.46075
0,1,3.10018,5.69587
0,-1,5.64233,5.94029
-7,-13,5.0451,6.24469
-2,6,3.50895,6.46333
