flowX,flowY,Vx,Vy,FPS,time
-60,-23,0,2.48108
-209,-103,0.422432,2.66861
-4,-5,5.74839,2.84807
0,0,8.11043,3.00505
-1,4,8.07292,3.31377
0,0,3.45669,3.57712
0,6,4.34491,3.81423
-2,3,4.98842,4.12434
-1,-1,3.62028,4.37
-1,-1,4.50552,4.65508
0,-1,3.94177,4.91522
-2,0,4.3611,5.14
-2,1,5.54641,5.44972
